round,move_number,player,player_hand,candidate,selected_action,weight,breakdown
1,30,AI-2,[8Y|8B|9G|3G|9B|3R|8G|Q|K],BOMB[Q|K],false,-240,"PenalizeBombContinuationWeightStrategy=-240, PenalizeWildCardsInContinuationWeightStrategy=0, PenalizeContinuationWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferUsingWildAsHigherCardInContinuationWeightStrategy=0, PreferLowerValueContinuationWeightStrategy=0, PreferContinuationsWithFollowUpWeightStrategy=0, PreferNotPassingWhenHoldingPlayableBombInEndgameWeightStrategy=0"
1,31,biobfdbiobfd,[5O|4R|4O|5B|J|Q],SINGLE[Q],true,,
1,33,AI-2,[8Y|9G|3G|9B|3R|8G|Q|K],SINGLE[K],true,0,"PenalizeBombContinuationWeightStrategy=0, PenalizeWildCardsInContinuationWeightStrategy=0, PenalizeContinuationWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferUsingWildAsHigherCardInContinuationWeightStrategy=0, PreferLowerValueContinuationWeightStrategy=0, PreferContinuationsWithFollowUpWeightStrategy=0, PreferNotPassingWhenHoldingPlayableBombInEndgameWeightStrategy=0"
1,33,AI-2,[8Y|9G|3G|9B|3R|8G|Q|K],Pass,false,0,"PenalizeBombContinuationWeightStrategy=0, PenalizeWildCardsInContinuationWeightStrategy=0, PenalizeContinuationWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferUsingWildAsHigherCardInContinuationWeightStrategy=0, PreferLowerValueContinuationWeightStrategy=0, PreferContinuationsWithFollowUpWeightStrategy=0, PreferNotPassingWhenHoldingPlayableBombInEndgameWeightStrategy=0"
1,33,AI-2,[8Y|9G|3G|9B|3R|8G|Q|K],BOMB[Q|K],false,-240,"PenalizeBombContinuationWeightStrategy=-240, PenalizeWildCardsInContinuationWeightStrategy=0, PenalizeContinuationWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferUsingWildAsHigherCardInContinuationWeightStrategy=0, PreferLowerValueContinuationWeightStrategy=0, PreferContinuationsWithFollowUpWeightStrategy=0, PreferNotPassingWhenHoldingPlayableBombInEndgameWeightStrategy=0"
1,34,biobfdbiobfd,[5O|4R|4O|5B|J],Pass,true,,
1,36,AI-2,[8Y|9G|3G|9B|3R|8G|Q],PAIR[3R|3G],true,70,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=-4, PreferShorterTricksWhenHandIsLargeWeightStrategy=0, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=74, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
1,36,AI-2,[8Y|9G|3G|9B|3R|8G|Q],PAIR[3R|Q[3R]],false,46,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=-4, PreferShorterTricksWhenHandIsLargeWeightStrategy=0, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-24, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=74, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
1,36,AI-2,[8Y|9G|3G|9B|3R|8G|Q],PAIR[3G|Q[3G]],false,46,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=-4, PreferShorterTricksWhenHandIsLargeWeightStrategy=0, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-24, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=74, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
1,36,AI-2,[8Y|9G|3G|9B|3R|8G|Q],PAIR[8G|8Y],false,37,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=0, PreferShorterTricksWhenHandIsLargeWeightStrategy=0, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=37, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
1,36,AI-2,[8Y|9G|3G|9B|3R|8G|Q],PAIR[9B|9G],false,19,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=19, PreferLowerTricksWhenHandIsLargeWeightStrategy=0, PreferShorterTricksWhenHandIsLargeWeightStrategy=0, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
1,36,AI-2,[8Y|9G|3G|9B|3R|8G|Q],PAIR[8G|Q[8G]],false,13,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=0, PreferShorterTricksWhenHandIsLargeWeightStrategy=0, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-24, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=37, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
1,36,AI-2,[8Y|9G|3G|9B|3R|8G|Q],PAIR[8Y|Q[8Y]],false,13,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=0, PreferShorterTricksWhenHandIsLargeWeightStrategy=0, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-24, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=37, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
1,36,AI-2,[8Y|9G|3G|9B|3R|8G|Q],TRIPLE[9B|9G|Q[9G]],false,2,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=19, PreferLowerTricksWhenHandIsLargeWeightStrategy=0, PreferShorterTricksWhenHandIsLargeWeightStrategy=0, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-17, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
1,36,AI-2,[8Y|9G|3G|9B|3R|8G|Q],PAIR[9B|Q[9B]],false,-5,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=19, PreferLowerTricksWhenHandIsLargeWeightStrategy=0, PreferShorterTricksWhenHandIsLargeWeightStrategy=0, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-24, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
1,36,AI-2,[8Y|9G|3G|9B|3R|8G|Q],PAIR[9G|Q[9G]],false,-5,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=19, PreferLowerTricksWhenHandIsLargeWeightStrategy=0, PreferShorterTricksWhenHandIsLargeWeightStrategy=0, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-24, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
1,36,AI-2,[8Y|9G|3G|9B|3R|8G|Q],PAIRSEQ2[Q[8B]|8G|9B|9G],false,-12,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=0, PreferShorterTricksWhenHandIsLargeWeightStrategy=0, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-12, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
1,36,AI-2,[8Y|9G|3G|9B|3R|8G|Q],PAIRSEQ2[8G|8Y|9G|Q[9Y]],false,-12,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=0, PreferShorterTricksWhenHandIsLargeWeightStrategy=0, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-12, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
1,36,AI-2,[8Y|9G|3G|9B|3R|8G|Q],TRIPLE[8G|8Y|Q[8Y]],false,-17,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=0, PreferShorterTricksWhenHandIsLargeWeightStrategy=0, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-17, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
1,36,AI-2,[8Y|9G|3G|9B|3R|8G|Q],SEQ3[Q[7G]|8G|9G],false,-17,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=0, PreferShorterTricksWhenHandIsLargeWeightStrategy=0, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-17, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
1,36,AI-2,[8Y|9G|3G|9B|3R|8G|Q],SEQ3[8G|9G|Q[10G]],false,-17,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=0, PreferShorterTricksWhenHandIsLargeWeightStrategy=0, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-17, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
1,36,AI-2,[8Y|9G|3G|9B|3R|8G|Q],TRIPLE[3R|3G|Q[3G]],false,-21,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=-4, PreferShorterTricksWhenHandIsLargeWeightStrategy=0, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-17, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
1,36,AI-2,[8Y|9G|3G|9B|3R|8G|Q],SINGLE[Q],false,-27,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=19, PreferLowerTricksWhenHandIsLargeWeightStrategy=4, PreferShorterTricksWhenHandIsLargeWeightStrategy=0, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-50, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
1,36,AI-2,[8Y|9G|3G|9B|3R|8G|Q],SINGLE[9B],false,-44,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=19, PreferLowerTricksWhenHandIsLargeWeightStrategy=0, PreferShorterTricksWhenHandIsLargeWeightStrategy=0, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=-63, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
1,36,AI-2,[8Y|9G|3G|9B|3R|8G|Q],SINGLE[9G],false,-44,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=19, PreferLowerTricksWhenHandIsLargeWeightStrategy=0, PreferShorterTricksWhenHandIsLargeWeightStrategy=0, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=-63, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
1,36,AI-2,[8Y|9G|3G|9B|3R|8G|Q],SINGLE[8G],false,-63,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=0, PreferShorterTricksWhenHandIsLargeWeightStrategy=0, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=-63, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
1,37,biobfdbiobfd,[5O|4R|4O|5B|J],PAIR[4R|4O],true,,
1,38,AI-1,[8O|6O|6Y|6G],PAIR[6G|6O],true,0,"PenalizeBombContinuationWeightStrategy=0, PenalizeWildCardsInContinuationWeightStrategy=0, PenalizeContinuationWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferUsingWildAsHigherCardInContinuationWeightStrategy=0, PreferLowerValueContinuationWeightStrategy=0, PreferContinuationsWithFollowUpWeightStrategy=0, PreferNotPassingWhenHoldingPlayableBombInEndgameWeightStrategy=0"
1,38,AI-1,[8O|6O|6Y|6G],PAIR[6G|6Y],false,0,"PenalizeBombContinuationWeightStrategy=0, PenalizeWildCardsInContinuationWeightStrategy=0, PenalizeContinuationWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferUsingWildAsHigherCardInContinuationWeightStrategy=0, PreferLowerValueContinuationWeightStrategy=0, PreferContinuationsWithFollowUpWeightStrategy=0, PreferNotPassingWhenHoldingPlayableBombInEndgameWeightStrategy=0"
1,38,AI-1,[8O|6O|6Y|6G],PAIR[6Y|6O],false,0,"PenalizeBombContinuationWeightStrategy=0, PenalizeWildCardsInContinuationWeightStrategy=0, PenalizeContinuationWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferUsingWildAsHigherCardInContinuationWeightStrategy=0, PreferLowerValueContinuationWeightStrategy=0, PreferContinuationsWithFollowUpWeightStrategy=0, PreferNotPassingWhenHoldingPlayableBombInEndgameWeightStrategy=0"
1,38,AI-1,[8O|6O|6Y|6G],Pass,false,0,"PenalizeBombContinuationWeightStrategy=0, PenalizeWildCardsInContinuationWeightStrategy=0, PenalizeContinuationWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferUsingWildAsHigherCardInContinuationWeightStrategy=0, PreferLowerValueContinuationWeightStrategy=0, PreferContinuationsWithFollowUpWeightStrategy=0, PreferNotPassingWhenHoldingPlayableBombInEndgameWeightStrategy=0"
1,39,AI-2,[8Y|9G|9B|8G|Q],PAIR[8G|8Y],true,58,"PenalizeBombContinuationWeightStrategy=0, PenalizeWildCardsInContinuationWeightStrategy=0, PenalizeContinuationWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferUsingWildAsHigherCardInContinuationWeightStrategy=0, PreferLowerValueContinuationWeightStrategy=0, PreferContinuationsWithFollowUpWeightStrategy=58, PreferNotPassingWhenHoldingPlayableBombInEndgameWeightStrategy=0"
1,39,AI-2,[8Y|9G|9B|8G|Q],PAIR[9B|9G],false,0,"PenalizeBombContinuationWeightStrategy=0, PenalizeWildCardsInContinuationWeightStrategy=0, PenalizeContinuationWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferUsingWildAsHigherCardInContinuationWeightStrategy=0, PreferLowerValueContinuationWeightStrategy=0, PreferContinuationsWithFollowUpWeightStrategy=0, PreferNotPassingWhenHoldingPlayableBombInEndgameWeightStrategy=0"
1,40,biobfdbiobfd,[5O|5B|J],Pass,true,,
1,42,AI-2,[9G|9B|Q],PAIR[9B|9G],true,26,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=19, PreferLowerTricksWhenHandIsLargeWeightStrategy=7, PreferShorterTricksWhenHandIsLargeWeightStrategy=0, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
1,42,AI-2,[9G|9B|Q],TRIPLE[9B|9G|Q[9G]],false,19,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=19, PreferLowerTricksWhenHandIsLargeWeightStrategy=7, PreferShorterTricksWhenHandIsLargeWeightStrategy=0, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-7, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
1,42,AI-2,[9G|9B|Q],PAIR[9B|Q[9B]],false,16,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=19, PreferLowerTricksWhenHandIsLargeWeightStrategy=7, PreferShorterTricksWhenHandIsLargeWeightStrategy=0, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-10, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
1,42,AI-2,[9G|9B|Q],PAIR[9G|Q[9G]],false,16,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=19, PreferLowerTricksWhenHandIsLargeWeightStrategy=7, PreferShorterTricksWhenHandIsLargeWeightStrategy=0, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-10, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
1,42,AI-2,[9G|9B|Q],SINGLE[Q],false,15,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=19, PreferLowerTricksWhenHandIsLargeWeightStrategy=18, PreferShorterTricksWhenHandIsLargeWeightStrategy=0, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-22, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
1,42,AI-2,[9G|9B|Q],SINGLE[9B],false,-1,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=19, PreferLowerTricksWhenHandIsLargeWeightStrategy=7, PreferShorterTricksWhenHandIsLargeWeightStrategy=0, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=-27, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
1,42,AI-2,[9G|9B|Q],SINGLE[9G],false,-1,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=19, PreferLowerTricksWhenHandIsLargeWeightStrategy=7, PreferShorterTricksWhenHandIsLargeWeightStrategy=0, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=-27, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
1,43,biobfdbiobfd,[5O|5B|J],Pass,true,,
1,45,AI-2,[Q],SINGLE[Q],true,37,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=19, PreferLowerTricksWhenHandIsLargeWeightStrategy=25, PreferShorterTricksWhenHandIsLargeWeightStrategy=0, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-7, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
1,46,biobfdbiobfd,[5O|5B|J],Pass,true,,
1,48,biobfdbiobfd,[5O|5B|J],TRIPLE[5B|5O|J[5O]],true,,
2,1,AI-1,[10O|8B|6Y|4B|5G|7G|7Y|6R|3R|6B|10G|3Y|7O|3O|J|Q|K],SINGLE[4B],true,129,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=21, PreferShorterTricksWhenHandIsLargeWeightStrategy=24, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=84"
2,1,AI-1,[10O|8B|6Y|4B|5G|7G|7Y|6R|3R|6B|10G|3Y|7O|3O|J|Q|K],SINGLE[5G],false,126,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=18, PreferShorterTricksWhenHandIsLargeWeightStrategy=24, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=84"
2,1,AI-1,[10O|8B|6Y|4B|5G|7G|7Y|6R|3R|6B|10G|3Y|7O|3O|J|Q|K],SINGLE[8B],false,104,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=-4, PreferShorterTricksWhenHandIsLargeWeightStrategy=24, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=0, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=84"
2,1,AI-1,[10O|8B|6Y|4B|5G|7G|7Y|6R|3R|6B|10G|3Y|7O|3O|J|Q|K],TRIPLE[3R|3Y|3O],false,71,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=28, PreferShorterTricksWhenHandIsLargeWeightStrategy=21, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=22, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
2,1,AI-1,[10O|8B|6Y|4B|5G|7G|7Y|6R|3R|6B|10G|3Y|7O|3O|J|Q|K],PAIR[3R|J[3R]],false,65,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=28, PreferShorterTricksWhenHandIsLargeWeightStrategy=23, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-60, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=74, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
2,1,AI-1,[10O|8B|6Y|4B|5G|7G|7Y|6R|3R|6B|10G|3Y|7O|3O|J|Q|K],PAIR[3Y|J[3Y]],false,65,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=28, PreferShorterTricksWhenHandIsLargeWeightStrategy=23, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-60, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=74, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
2,1,AI-1,[10O|8B|6Y|4B|5G|7G|7Y|6R|3R|6B|10G|3Y|7O|3O|J|Q|K],PAIR[3O|J[3O]],false,65,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=28, PreferShorterTricksWhenHandIsLargeWeightStrategy=23, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-60, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=74, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
2,1,AI-1,[10O|8B|6Y|4B|5G|7G|7Y|6R|3R|6B|10G|3Y|7O|3O|J|Q|K],PAIR[4B|J[4B]],false,58,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=21, PreferShorterTricksWhenHandIsLargeWeightStrategy=23, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-60, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=74, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
2,1,AI-1,[10O|8B|6Y|4B|5G|7G|7Y|6R|3R|6B|10G|3Y|7O|3O|J|Q|K],PAIR[5G|J[5G]],false,55,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=18, PreferShorterTricksWhenHandIsLargeWeightStrategy=23, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-60, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=74, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
2,1,AI-1,[10O|8B|6Y|4B|5G|7G|7Y|6R|3R|6B|10G|3Y|7O|3O|J|Q|K],TRIPLE[6R|6B|6Y],false,43,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=11, PreferShorterTricksWhenHandIsLargeWeightStrategy=21, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=0, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=11, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
2,1,AI-1,[10O|8B|6Y|4B|5G|7G|7Y|6R|3R|6B|10G|3Y|7O|3O|J|Q|K],TRIPLE[3R|3Y|J[3Y]],false,30,"PreferTricksThatAreMostLikelyNonBreakableWeightStrategy=0, PreferLowerTricksWhenHandIsLargeWeightStrategy=28, PreferShorterTricksWhenHandIsLargeWeightStrategy=21, PenalizeBombOpeningWeightStrategy=0, PenalizeWildCardsInOpeningWeightStrategy=-41, PenalizeOpeningWhenHigherRelatedCombinationExistsWeightStrategy=0, PreferTricksWithMoreContinuationsWeightStrategy=22, PreferSinglesNotBreakingNonWildCombinationsWeightStrategy=0"
